2019-01-29T12:28:03Z,47.43935476988554,-53.026267820969224,484.63999999999999
2019-01-29T12:28:04Z,47.43882827488548,-53.02679297992667,484.64
2019-01-29T12:28:05Z,47.438301777487425,-53.02731812837404,484.58
2019-01-29T12:28:06Z,47.4377752776915,-53.02784326631169,484.52
2019-01-29T12:28:07Z,47.43724877549779,-53.028368393739974,484.46
2019-01-29T12:28:08Z,47.436722270906365,-53.02889351065926,484.4
2019-01-29T12:28:09Z,47.43619576391735,-53.02941861706989,484.34
2019-01-29T12:28:10Z,47.435669254530815,-53.02994371297223,484.28
2019-01-29T12:28:11Z,47.43514274274686,-53.030468798366634,484.22
2019-01-29T12:28:12Z,47.434616228565574,-53.030993873253465,484.16000000000003
2019-01-29T12:28:13Z,47.434082108227884,-53.03152708487775,484.16
2019-01-29T12:28:14Z,47.43354798541808,-53.03206028567804,484.16
2019-01-29T12:28:15Z,47.43301386013627,-53.03259347565472,484.16000000000003
2019-01-29T12:28:16Z,47.43249063623144,-53.03312221662034,484.16
2019-01-29T12:28:17Z,47.43196740989576,-53.033650947072296,482.24
2019-01-29T12:28:18Z,47.431444181129336,-53.0341796670109,480.31999999999999
2019-01-29T12:28:19Z,47.43092824947822,-53.03470818430764,480.32
2019-01-29T12:28:20Z,47.4304123153983,-53.03523669124216,480.32
2019-01-29T12:28:21Z,47.42989637888968,-53.03576518781483,480.31999999999999
2019-01-29T12:28:22Z,47.429375585765655,-53.036297058036254,480.32
2019-01-29T12:28:23Z,47.428854790181894,-53.036828917732045,480.32
2019-01-29T12:28:24Z,47.428333992138505,-53.037360766902566,480.31999999999999
2019-01-29T12:28:25Z,47.427804118664035,-53.03789744302816,480.32
2019-01-29T12:28:26Z,47.42727424268517,-53.03843410834843,480.08
2019-01-29T12:28:27Z,47.42674436420202,-53.038970762863755,479.83999999999997
2019-01-29T12:28:28Z,47.426220916740924,-53.03949525691616,479.84
2019-01-29T12:28:29Z,47.42569746688784,-53.04001974053717,479.84
2019-01-29T12:28:30Z,47.425174014642835,-53.04054421372712,479.83999999999997
2019-01-29T12:28:31Z,47.42464335880167,-53.04107488271575,479.84
2019-01-29T12:28:32Z,47.424112700511856,-53.04160554100542,479.84
2019-01-29T12:28:33Z,47.423582039773464,-53.04213618859649,479.83999999999997
2019-01-29T12:28:34Z,47.42305099279595,-53.04266892517023,479.84
2019-01-29T12:28:35Z,47.42251994335064,-53.04320165099602,479.84
2019-01-29T12:28:36Z,47.42198889143765,-53.043734366074204,479.83999999999997
2019-01-29T12:28:37Z,47.421454826979655,-53.04426760563282,479.84
2019-01-29T12:28:38Z,47.42092076004923,-53.044800834372786,479.84
2019-01-29T12:28:39Z,47.42038669064641,-53.04533405229449,479.83999999999997
2019-01-29T12:28:40Z,47.41985410698486,-53.04586659331643,479.84
2019-01-29T12:28:41Z,47.41932152085731,-53.04639912356447,479.84
2019-01-29T12:28:42Z,47.41878893226385,-53.04693164303899,479.83999999999997
2019-01-29T12:28:43Z,47.418258248533604,-53.047467760372676,479.84
2019-01-29T12:28:44Z,47.4177275623041,-53.0480038668994,479.84
2019-01-29T12:28:45Z,47.41719687357545,-53.04853996261954,479.83999999999997
2019-01-29T12:28:46Z,47.416662138613155,-53.049078343194935,479.84
2019-01-29T12:28:47Z,47.41612740113045,-53.04961671283552,479.595
2019-01-29T12:28:48Z,47.41559266112745,-53.05015507154167,479.35000000000002
2019-01-29T12:28:49Z,47.41505471309496,-53.0506926698552,479.35
2019-01-29T12:28:50Z,47.41451676254939,-53.05123025718482,479.35
2019-01-29T12:28:51Z,47.4139788094908,-53.0517678335309,479.35000000000002
2019-01-29T12:28:52Z,47.41343871010919,-53.052306074513496,479.35
2019-01-29T12:28:53Z,47.412898608208465,-53.05284430445569,480.555
2019-01-29T12:28:54Z,47.41235850378871,-53.05338252335787,481.75999999999999
2019-01-29T12:28:55Z,47.41181921455371,-53.053909532343,481.76
2019-01-29T12:28:56Z,47.411279922903624,-53.054436530534936,482
2019-01-29T12:28:57Z,47.41074062883854,-53.054963517934084,482.24000000000001
2019-01-29T12:28:58Z,47.41020541880874,-53.05549186796873,482.24
2019-01-29T12:28:59Z,47.40967020635152,-53.05602020726519,482.24
2019-01-29T12:29:00Z,47.409134991467,-53.05654853582382,482.24000000000001
2019-01-29T12:29:01Z,47.40859332739209,-53.05707909326725,482.24
2019-01-29T12:29:02Z,47.40805166086943,-53.057609639798194,482.24
2019-01-29T12:29:03Z,47.40750999189913,-53.058140175417066,482.24000000000001
2019-01-29T12:29:04Z,47.406969836515266,-53.05866511683917,482.24
2019-01-29T12:29:05Z,47.40642967873517,-53.059190047495,482.24
2019-01-29T12:29:06Z,47.40588951855898,-53.059714967384934,482.24000000000001
2019-01-29T12:29:07Z,47.40535059258562,-53.060246949724664,482.24
2019-01-29T12:29:08Z,47.404811664151346,-53.06077892117916,482.24
2019-01-29T12:29:09Z,47.40427273325622,-53.061310881748796,482.24000000000001
2019-01-29T12:29:10Z,47.40373257788233,-53.06183691283944,482.24
2019-01-29T12:29:11Z,47.40319242010225,-53.06236293314269,482.24
2019-01-29T12:29:12Z,47.40265225991607,-53.0628889426589,482.24000000000001
2019-01-29T12:29:13Z,47.402113753002865,-53.063417125115144,482.24
2019-01-29T12:29:14Z,47.40157524366374,-53.06394529677354,482
2019-01-29T12:29:15Z,47.401036731898785,-53.06447345763445,481.75999999999999
2019-01-29T12:29:16Z,47.40049696772199,-53.065004015036514,481.76
2019-01-29T12:29:17Z,47.399957201097386,-53.06553456156747,481.76
